date,user,conversion,experiment,time_spend
8/17/18,514253,0,B,10
8/16/18,447826,0,B,20
8/15/18,444165,0,B,22
8/14/18,708563,0,B,10
8/13/18,117040,0,B,20
8/12/18,102952,0,B,22
8/11/18,13871,0,B,10
8/10/18,217504,0,B,20
8/9/18,727776,0,B,22
8/8/18,358646,0,B,10
8/7/18,306369,0,B,20
8/6/18,365387,0,B,22
8/5/18,776770,0,B,10
8/4/18,188193,0,B,20
8/3/18,388326,0,B,22
8/2/18,358526,0,B,10
8/1/18,990150,0,B,20
7/31/18,224000,0,B,22
7/30/18,221057,0,B,10
7/29/18,44701,0,B,20
7/28/18,843325,0,B,22
7/27/18,418587,0,A,10
7/26/18,589458,1,A,20
7/25/18,735922,0,A,22
7/24/18,122873,0,A,10
7/23/18,106512,1,A,20
7/22/18,89289,1,A,22
7/21/18,785130,1,A,10
7/20/18,525191,1,A,20
7/19/18,143487,0,A,22
7/18/18,754366,0,A,10
7/17/18,228584,0,A,20
7/16/18,958702,1,A,22
7/15/18,584217,1,A,10
7/14/18,672410,0,A,20
7/13/18,526568,0,A,22
7/12/18,798170,0,A,10
7/11/18,99708,0,A,20
7/10/18,798214,1,A,22
7/9/18,732619,0,B,10
7/8/18,543396,0,B,20
7/7/18,9232,0,B,22
7/6/18,675193,0,B,10
7/5/18,298972,0,B,20
7/4/18,285963,0,B,22
7/3/18,649742,0,B,10
7/2/18,907602,0,B,20
7/1/18,418213,0,B,22
6/30/18,540319,0,B,10
6/29/18,420879,0,B,20
6/28/18,524338,0,B,22
6/27/18,713397,0,B,10
6/26/18,528642,0,B,20
6/25/18,672472,0,B,22
6/24/18,270168,0,B,10
6/23/18,703104,0,B,20
6/22/18,509357,0,B,22
6/21/18,325646,0,B,10
6/20/18,618885,0,B,20
6/19/18,44950,0,B,22
6/18/18,559802,0,B,10
6/17/18,318837,0,A,20
6/16/18,727639,1,A,22
6/15/18,135228,0,A,10
6/14/18,74092,0,A,20
6/13/18,695029,1,A,22
6/12/18,838099,1,A,10
6/11/18,904076,1,A,20
6/10/18,94457,1,A,22
6/9/18,997180,0,A,10
6/8/18,671095,0,A,20
6/7/18,890852,0,A,22
6/6/18,965492,1,A,10
6/5/18,579125,1,A,20
6/4/18,540354,0,A,22
6/3/18,239645,0,A,10
6/2/18,294453,0,A,20
6/1/18,368974,0,A,22
5/31/18,235482,1,A,10
5/30/18,350321,0,B,20
5/29/18,785655,0,B,22
5/28/18,247564,0,B,10
5/27/18,414916,0,B,20
5/26/18,755931,0,B,22
5/25/18,4270,0,B,10
5/24/18,53574,0,B,20
5/23/18,442191,0,B,22
5/22/18,438637,0,B,10
5/21/18,843149,0,B,20
5/20/18,929362,0,B,22
5/19/18,748941,0,B,10
5/18/18,848935,0,B,20
5/17/18,325933,0,B,22
5/16/18,745836,0,B,10
5/15/18,416284,0,B,20
5/14/18,251782,0,B,22
5/13/18,856687,0,B,10
5/12/18,531686,0,B,20
5/11/18,175959,0,B,22
5/10/18,793094,0,B,10
5/9/18,831147,0,B,20
5/8/18,413464,0,A,22
5/7/18,909951,1,A,10
5/6/18,159282,0,A,20
5/5/18,735012,0,A,22
5/4/18,85807,1,A,10
5/3/18,101775,1,A,20
5/2/18,657532,1,A,22
5/1/18,653056,1,A,10
4/30/18,285736,0,A,20
4/29/18,480334,0,A,22
4/28/18,888802,0,A,10
4/27/18,329077,1,A,20
4/26/18,691795,1,A,22
4/25/18,722714,0,A,10
4/24/18,914210,0,A,20
4/23/18,210885,0,A,22
4/22/18,197701,0,A,10
4/21/18,709820,1,A,20
4/20/18,716086,0,B,22
4/19/18,53190,0,B,10
4/18/18,199174,0,B,20
4/17/18,294181,0,B,22
4/16/18,954818,0,B,10
4/15/18,409209,0,B,20
4/14/18,913748,0,B,22
4/13/18,813546,0,B,10
4/12/18,126479,0,B,20
4/11/18,278030,0,B,22
4/10/18,975435,0,B,10
4/9/18,755307,0,B,20
4/8/18,718756,0,B,22
4/7/18,607449,0,B,10
4/6/18,421840,0,B,20
4/5/18,625459,0,B,22
4/4/18,911806,0,B,10
4/3/18,924987,0,B,20
4/2/18,362280,0,B,22
4/1/18,989113,0,B,10
3/31/18,969763,0,B,20
3/30/18,35438,0,B,22
3/29/18,30988,0,A,10
3/28/18,68605,1,A,20
3/27/18,925087,0,A,22
3/26/18,202173,0,A,10
3/25/18,535535,1,A,20
3/24/18,300636,1,A,22
3/23/18,602622,1,A,10
3/22/18,478046,1,A,20
3/21/18,885989,0,A,22
3/20/18,809891,0,A,10
3/19/18,934811,0,A,20
3/18/18,116405,1,A,22
3/17/18,746165,1,A,10
3/16/18,82244,0,A,20
3/15/18,605913,0,A,22
3/14/18,38811,0,A,10
3/13/18,639468,0,A,20
3/12/18,601170,1,A,22
3/11/18,615965,0,B,10
3/10/18,948059,0,B,20
3/9/18,914001,0,B,22
3/8/18,955419,0,B,10
3/7/18,517857,0,B,20
3/6/18,219769,0,B,22
3/5/18,221015,0,B,10
3/4/18,737802,0,B,20
3/3/18,654721,0,B,22
3/2/18,20183,0,B,10
3/1/18,387563,0,B,20
2/28/18,808591,0,B,22
2/27/18,680649,0,B,10
2/26/18,169965,0,B,20
2/25/18,862309,0,B,22
2/24/18,89506,0,B,10
2/23/18,716104,0,B,20
2/22/18,209545,0,B,22
2/21/18,568827,0,B,10
2/20/18,295070,0,B,20
2/19/18,208610,0,B,22
2/18/18,864710,0,B,10
2/17/18,449707,0,A,20
2/16/18,796304,1,A,22
2/15/18,535737,0,A,10
2/14/18,536517,0,A,20
2/13/18,843441,1,A,22
2/12/18,701818,1,A,10
2/11/18,109323,1,A,20
2/10/18,232702,1,A,22
2/9/18,822102,0,A,10
2/8/18,397484,0,A,20
2/7/18,938579,0,A,22
2/6/18,660401,1,A,10
2/5/18,705857,1,A,20
2/4/18,508752,0,A,22
2/3/18,924139,0,A,10
2/2/18,171735,0,A,20
2/1/18,841379,0,A,22
1/31/18,66099,1,A,10
1/30/18,926398,0,B,20
1/29/18,372865,0,B,22
1/28/18,412964,0,B,10
1/27/18,330737,0,B,20
1/26/18,224449,0,B,22
1/25/18,2496,0,B,10
1/24/18,250462,0,B,20
1/23/18,887923,0,B,22
1/22/18,385828,0,B,10
1/21/18,147999,0,B,20
1/20/18,141236,0,B,22
1/19/18,11805,0,B,10
1/18/18,204392,0,B,20
1/17/18,226558,0,B,22
1/16/18,749613,0,B,10
1/15/18,819166,0,B,20
1/14/18,179232,0,B,22
1/13/18,972091,0,B,10
1/12/18,953103,0,B,20
1/11/18,350420,0,B,22
1/10/18,987656,0,B,10
1/9/18,88714,0,B,20
1/8/18,830629,0,A,22
1/7/18,476613,1,A,10
1/6/18,763809,0,A,20
1/5/18,221729,0,A,22
1/4/18,118580,1,A,10
1/3/18,332943,1,A,20
1/2/18,124214,1,A,22
9/13/20,243405,1,A,10
9/12/20,357861,0,A,20
9/11/20,519732,0,A,22
9/10/20,293105,0,A,10
9/9/20,204061,1,A,20
9/8/20,198572,1,A,22
9/7/20,500249,0,A,10
9/6/20,528054,0,A,20
9/5/20,656303,0,A,22
9/4/20,281100,0,A,10
9/3/20,735730,1,A,20
9/2/20,121535,0,B,22
9/1/20,168573,0,B,10
8/31/20,150154,0,B,20
8/30/20,168111,0,B,22
8/29/20,869180,0,B,10
8/28/20,688942,0,B,20
8/27/20,454839,0,B,22
8/26/20,125185,0,B,10
8/25/20,187455,0,B,20
8/24/20,546616,0,B,22
8/23/20,274071,0,B,10
8/22/20,519177,0,B,20
8/21/20,876394,0,B,22
8/20/20,342304,0,B,10
8/19/20,239117,0,B,20
8/18/20,208224,0,B,22
8/17/20,248709,0,B,10
8/16/20,97632,0,B,20
8/15/20,830080,0,B,22
8/14/20,61256,0,B,10
8/13/20,310769,0,B,20
8/12/20,546687,0,B,22
8/11/20,41313,0,A,10
8/10/20,479088,1,A,20
8/9/20,941381,0,A,22
8/8/20,362843,0,A,10
8/7/20,966073,1,A,20
8/6/20,740800,1,A,22
8/5/20,428225,1,A,10
8/4/20,207154,1,A,20
8/3/20,439572,0,A,22
8/2/20,155507,0,A,10
8/1/20,426900,0,A,20
7/31/20,80239,1,A,22
7/30/20,154451,1,A,10
7/29/20,482797,0,A,20
7/28/20,7061,0,A,22
7/27/20,986132,0,A,10
7/26/20,502945,0,A,20
7/25/20,495500,1,A,22
7/24/20,563504,0,B,10
7/23/20,243434,0,B,20
7/22/20,132165,0,B,22
7/21/20,104475,0,B,10
7/20/20,186390,0,B,20
7/19/20,84831,0,B,22
7/18/20,594330,0,B,10
7/17/20,123172,0,B,20
7/16/20,337068,0,B,22
7/15/20,842402,0,B,10
7/14/20,401628,0,B,20
7/13/20,751841,0,B,22
7/12/20,685640,0,B,10
7/11/20,453675,0,B,20
7/10/20,10455,0,B,22
7/9/20,980937,0,B,10
7/8/20,429797,0,B,20
7/7/20,139449,0,B,22
7/6/20,313737,0,B,10
7/5/20,584427,0,B,20
7/4/20,623231,0,B,22
7/3/20,470424,0,B,10
7/2/20,234123,0,A,20
7/1/20,91389,1,A,22
6/30/20,963017,0,A,10
6/29/20,700648,0,A,20
6/28/20,973928,1,A,22
6/27/20,692638,1,A,10
6/26/20,130585,1,A,20
6/25/20,967270,1,A,22
6/24/20,863404,0,A,10
6/23/20,71913,0,A,20
6/22/20,446528,0,A,22
6/21/20,999394,1,A,10
6/20/20,917566,1,A,20
6/19/20,778269,0,A,22
6/18/20,267381,0,A,10
6/17/20,536798,0,A,20
6/16/20,491072,0,A,22
6/15/20,532245,1,A,10
6/14/20,224736,0,B,20
6/13/20,3712,0,B,22
6/12/20,989704,0,B,10
6/11/20,306138,0,B,20
6/10/20,327070,0,B,22
6/9/20,86345,0,B,10
6/8/20,329415,0,B,20
6/7/20,267570,0,B,22
6/6/20,124154,0,B,10
6/5/20,436868,0,B,20
6/4/20,549698,0,B,22
6/3/20,185654,0,B,10
6/2/20,60085,0,B,20
6/1/20,28501,0,B,22
5/31/20,132022,0,B,10
5/30/20,13331,0,B,20
5/29/20,231825,0,B,22
5/28/20,971481,0,B,10
5/27/20,665656,0,B,20
5/26/20,752329,0,B,22
5/25/20,411404,0,B,10
5/24/20,441901,0,B,20
5/23/20,727072,0,A,22
5/22/20,422978,1,A,10
5/21/20,33490,0,A,20
5/20/20,507985,0,A,22
5/19/20,267124,1,A,10
5/18/20,178889,1,A,20
5/17/20,590682,1,A,22
5/16/20,511733,1,A,10
5/15/20,784143,0,A,20
5/14/20,73981,0,A,22
5/13/20,856120,0,A,10
5/12/20,540807,1,A,20
5/11/20,844748,1,A,22
5/10/20,953505,0,A,10
5/9/20,505452,0,A,20
5/8/20,546694,0,A,22
5/7/20,944889,0,A,10
5/6/20,162940,1,A,20
5/5/20,586194,0,B,22
5/4/20,359364,0,B,10
5/3/20,976512,0,B,20
5/2/20,189905,0,B,22
5/1/20,597578,0,B,10
4/30/20,524962,0,B,20
4/29/20,845144,0,B,22
4/28/20,547722,0,B,10
4/27/20,509401,0,B,20
4/26/20,379099,0,B,22
4/25/20,833062,0,B,10
4/24/20,773450,0,B,20
4/23/20,676715,0,B,22
4/22/20,295876,0,B,10
4/21/20,766297,0,B,20
4/20/20,40560,0,B,22
4/19/20,249979,0,B,10
4/18/20,628530,0,B,20
4/17/20,106520,0,B,22
4/16/20,506540,0,B,10
4/15/20,358915,0,B,20
4/14/20,747965,0,B,22
4/13/20,518198,0,A,10
4/12/20,98203,1,A,20
4/11/20,258555,0,A,22
4/10/20,707492,0,A,10
4/9/20,444567,1,A,20
4/8/20,130426,1,A,22
4/7/20,884509,1,A,10
4/6/20,640972,1,A,20
4/5/20,582532,0,A,22
4/4/20,222672,0,A,10
4/3/20,527098,0,A,20
4/2/20,83727,1,A,22
4/1/20,787251,1,A,10
3/31/20,92336,0,A,20
3/30/20,47223,0,A,22
3/29/20,607867,0,A,10
3/28/20,886464,0,A,20
3/27/20,867071,1,A,22
3/26/20,619766,0,B,10
3/25/20,536601,0,B,20
3/24/20,843955,0,B,22
3/23/20,920466,0,B,10
3/22/20,96638,0,B,20
3/21/20,166710,0,B,22
3/20/20,674606,0,B,10
3/19/20,229832,0,B,20
3/18/20,544561,0,B,22
3/17/20,649176,0,B,10
3/16/20,889336,0,B,20
3/15/20,440972,0,B,22
3/14/20,21282,0,B,10
3/13/20,679247,0,B,20
3/12/20,982245,0,B,22
3/11/20,505924,0,B,10
3/10/20,52789,0,B,20
3/9/20,465830,0,B,22
3/8/20,608251,0,B,10
3/7/20,832247,0,B,20
3/6/20,529623,0,B,22
3/5/20,275031,0,B,10
3/4/20,309290,0,A,20
3/3/20,965095,1,A,22
3/2/20,833479,0,A,10
3/1/20,707076,0,A,20
2/29/20,576243,1,A,22
2/28/20,153637,1,A,10
2/27/20,517551,1,A,20
2/26/20,399193,1,A,22
2/25/20,62612,0,A,10
2/24/20,437442,0,A,20
2/23/20,981249,0,A,22
2/22/20,49790,1,A,10
2/21/20,633652,1,A,20
2/20/20,425636,0,A,22
2/19/20,671240,0,A,10
2/18/20,501169,0,A,20
2/17/20,480108,0,A,22
2/16/20,60514,1,A,10
2/15/20,323673,0,B,20
2/14/20,536916,0,B,22
2/13/20,858021,0,B,10
2/12/20,674829,0,B,20
2/11/20,960008,0,B,22
2/10/20,418148,0,B,10
2/9/20,970436,0,B,20
2/8/20,65289,0,B,22
2/7/20,735734,0,B,10
2/6/20,819382,0,B,20
2/5/20,363452,0,B,22
2/4/20,127302,0,B,10
2/3/20,892544,0,B,20
2/2/20,199001,0,B,22
2/1/20,793091,0,B,10
1/31/20,964623,0,B,20
1/30/20,56705,0,B,22
1/29/20,235378,0,B,10
1/28/20,723158,0,B,20
1/27/20,351989,0,B,22
1/26/20,970543,0,B,10
1/25/20,244249,0,B,20
1/24/20,4549,0,A,22
1/23/20,276297,1,A,10
1/22/20,36523,0,A,20
1/21/20,92987,0,A,22
1/20/20,41939,1,A,10
1/19/20,397844,1,A,20
1/18/20,870045,1,A,22
1/17/20,771112,1,A,10
1/16/20,844279,0,A,20
1/15/20,689432,0,A,22
1/14/20,984915,0,A,10
1/13/20,746773,1,A,20
1/12/20,668252,1,A,22
1/11/20,996033,0,A,10
1/10/20,341420,0,A,20
1/9/20,801603,0,A,22
1/8/20,291012,0,A,10
1/7/20,846536,1,A,20
1/6/20,197925,0,B,22
1/5/20,476158,0,B,10
1/4/20,417762,0,B,20
1/3/20,456903,0,B,22
1/2/20,896780,0,B,10
1/1/20,662132,0,B,20
12/31/19,480396,0,B,22
12/30/19,123060,0,B,10
12/29/19,432516,0,B,20
12/28/19,856629,0,B,22
12/27/19,922626,0,B,10
12/26/19,497499,0,B,20
12/25/19,447497,0,B,22
12/24/19,811351,0,B,10
12/23/19,965444,0,B,20
12/22/19,513660,0,B,22
12/21/19,213642,0,B,10
12/20/19,570678,0,B,20
12/19/19,631626,0,B,22
12/18/19,932484,0,B,10
12/17/19,985818,0,B,20
12/16/19,733406,0,B,22
12/15/19,945652,0,A,10
12/14/19,23290,1,A,20
12/13/19,401917,0,A,22
12/12/19,298264,0,A,10
12/11/19,995161,1,A,20
12/10/19,83515,1,A,22
12/9/19,486080,1,A,10
12/8/19,74912,1,A,20
12/7/19,585600,0,A,22
12/6/19,400618,0,A,10
12/5/19,468178,0,A,20
12/4/19,957814,1,A,22
12/3/19,657633,1,A,10
12/2/19,318880,0,A,20
12/1/19,642711,0,A,22
11/30/19,933638,0,A,10
11/29/19,946656,0,A,20
11/28/19,665887,1,A,22
11/27/19,945039,0,B,10
11/26/19,683393,0,B,20
11/25/19,468524,0,B,22
11/24/19,779407,0,B,10
11/23/19,552846,0,B,20
11/22/19,522812,0,B,22
11/21/19,744797,0,B,10
11/20/19,446435,0,B,20
11/19/19,956989,0,B,22
11/18/19,299411,0,B,10
11/17/19,422318,0,B,20
11/16/19,819391,0,B,22
11/15/19,657988,0,B,10
11/14/19,574488,0,B,20
11/13/19,567136,0,B,22
11/12/19,492923,0,B,10
11/11/19,778001,0,B,20
11/10/19,825109,0,B,22
11/9/19,33756,0,B,10
11/8/19,360516,0,B,20
11/7/19,353627,0,B,22
11/6/19,177731,0,B,10
11/5/19,916173,0,A,20
11/4/19,439461,1,A,22
11/3/19,853547,0,A,10
11/2/19,229692,0,A,20
11/1/19,630807,1,A,22
10/31/19,267100,1,A,10
10/30/19,917494,1,A,20
10/29/19,280926,1,A,22
10/28/19,486000,0,A,10
10/27/19,249026,0,A,20
10/26/19,181738,0,A,22
10/25/19,67191,1,A,10
10/24/19,558571,1,A,20
10/23/19,808952,0,A,22
10/22/19,101209,0,A,10
10/21/19,7804,0,A,20
10/20/19,956394,0,A,22
10/19/19,744284,1,A,10
10/18/19,131841,0,B,20
10/17/19,703694,0,B,22
10/16/19,200848,0,B,10
10/15/19,739494,0,B,20
10/14/19,579209,0,B,22
10/13/19,922787,0,B,10
10/12/19,108946,0,B,20
10/11/19,717943,0,B,22
10/10/19,267398,0,B,10
10/9/19,68012,0,B,20
10/8/19,112038,0,B,22
10/7/19,328464,0,B,10
10/6/19,384186,0,B,20
10/5/19,645810,0,B,22
10/4/19,488731,0,B,10
10/3/19,774495,0,B,20
10/2/19,977374,0,B,22
10/1/19,337691,0,B,10
9/30/19,137123,0,B,20
9/29/19,688331,0,B,22
9/28/19,636329,0,B,10
9/27/19,545054,0,B,20
9/26/19,63930,0,A,22
9/25/19,594781,1,A,10
9/24/19,629573,0,A,20
9/23/19,916699,0,A,22
9/22/19,202105,1,A,10
9/21/19,519266,1,A,20
9/20/19,333969,1,A,22
9/19/19,680461,1,A,10
9/18/19,743843,0,A,20
9/17/19,222467,0,A,22
9/16/19,12837,0,A,10
9/15/19,456716,1,A,20
9/14/19,196403,1,A,22
9/13/19,842711,0,A,10
9/12/19,586406,0,A,20
9/11/19,714146,0,A,22
9/10/19,565383,0,A,10
9/9/19,480577,1,A,20
9/8/19,152030,0,B,22
9/7/19,659528,0,B,10
9/6/19,78026,0,B,20
9/5/19,127551,0,B,22
9/4/19,290286,0,B,10
9/3/19,221365,0,B,20
9/2/19,102449,0,B,22
9/1/19,462395,0,B,10
8/31/19,434661,0,B,20
8/30/19,731717,0,B,22
8/29/19,464988,0,B,10
8/28/19,20403,0,B,20
8/27/19,495649,0,B,22
8/26/19,290014,0,B,10
8/25/19,42145,0,B,20
8/24/19,282641,0,B,22
8/23/19,880390,0,B,10
8/22/19,650298,0,B,20
8/21/19,613233,0,B,22
8/20/19,365672,0,B,10
8/19/19,114515,0,B,20
8/18/19,297864,0,B,22
8/17/19,404376,0,A,10
8/16/19,257261,1,A,20
8/15/19,494521,0,A,22
8/14/19,294511,0,A,10
8/13/19,74541,1,A,20
8/12/19,392079,1,A,22
8/11/19,871630,1,A,10
8/10/19,201426,1,A,20
8/9/19,420726,0,A,22
8/8/19,757502,0,A,10
8/7/19,668669,0,A,20
8/6/19,852537,1,A,22
8/5/19,103575,1,A,10
8/4/19,685744,0,A,20
8/3/19,713577,0,A,22
8/2/19,433491,0,A,10
8/1/19,586986,0,A,20
7/31/19,642292,1,A,22
7/30/19,828969,0,B,10
7/29/19,955486,0,B,20
7/28/19,80526,0,B,22
7/27/19,895817,0,B,10
7/26/19,440511,0,B,20
7/25/19,278822,0,B,22
7/24/19,507554,0,B,10
7/23/19,478368,0,B,20
7/22/19,364212,0,B,22
7/21/19,285546,0,B,10
7/20/19,210459,0,B,20
7/19/19,947511,0,B,22
7/18/19,153314,0,B,10
7/17/19,488389,0,B,20
7/16/19,274140,0,B,22
7/15/19,671894,0,B,10
7/14/19,721671,0,B,20
7/13/19,411428,0,B,22
7/12/19,121356,0,B,10
7/11/19,103946,0,B,20
7/10/19,596956,0,B,22
7/9/19,27070,0,B,10
7/8/19,673536,0,A,20
7/7/19,181381,1,A,22
7/6/19,284868,0,A,10
7/5/19,955998,0,A,20
7/4/19,118426,1,A,22
7/3/19,277518,1,A,10
7/2/19,501476,1,A,20
7/1/19,881347,1,A,22
6/30/19,508503,0,A,10
6/29/19,381071,0,A,20
6/28/19,835999,0,A,22
6/27/19,71676,1,A,10
6/26/19,809004,1,A,20
6/25/19,905392,0,A,22
6/24/19,102892,0,A,10
6/23/19,617440,0,A,20
6/22/19,390951,0,A,22
6/21/19,197196,1,A,10
6/20/19,789829,0,B,20
6/19/19,624109,0,B,22
6/18/19,973417,0,B,10
6/17/19,12183,0,B,20
6/16/19,292391,0,B,22
6/15/19,896451,0,B,10
6/14/19,155800,0,B,20
6/13/19,754788,0,B,22
6/12/19,908084,0,B,10
6/11/19,672196,0,B,20
6/10/19,217507,0,B,22
6/9/19,722118,0,B,10
6/8/19,583859,0,B,20
6/7/19,68549,0,B,22
6/6/19,782219,0,B,10
6/5/19,643715,0,B,20
6/4/19,879566,0,B,22
6/3/19,533796,0,B,10
6/2/19,294738,0,B,20
6/1/19,6746,0,B,22
5/31/19,697574,0,B,10
5/30/19,415426,0,B,20
5/29/19,524056,0,A,22
5/28/19,385108,1,A,10
5/27/19,125374,0,A,20
5/26/19,971835,0,A,22
5/25/19,987078,1,A,10
5/24/19,771441,1,A,20
5/23/19,927178,1,A,22
5/22/19,110717,1,A,10
5/21/19,705236,0,A,20
5/20/19,836925,0,A,22
5/19/19,871298,0,A,10
5/18/19,910302,1,A,20
5/17/19,903861,1,A,22
5/16/19,751343,0,A,10
5/15/19,127694,0,A,20
5/14/19,472337,0,A,22
5/13/19,46539,0,A,10
5/12/19,374417,1,A,20
5/11/19,211331,0,B,22
5/10/19,345384,0,B,10
5/9/19,500899,0,B,20
5/8/19,651873,0,B,22
5/7/19,402958,0,B,10
5/6/19,583480,0,B,20
5/5/19,109712,0,B,22
5/4/19,49281,0,B,10
5/3/19,545656,0,B,20
5/2/19,779634,0,B,22
5/1/19,877243,0,B,10
4/30/19,374158,0,B,20
4/29/19,694803,0,B,22
4/28/19,135441,0,B,10
4/27/19,771231,0,B,20
4/26/19,231458,0,B,22
4/25/19,565975,0,B,10
4/24/19,68199,0,B,20
4/23/19,521860,0,B,22
4/22/19,697195,0,B,10
4/21/19,375550,0,B,20
4/20/19,760290,0,B,22
4/19/19,592872,0,A,10
4/18/19,795093,1,A,20
4/17/19,212646,0,A,22
4/16/19,864900,0,A,10
4/15/19,483319,1,A,20
4/14/19,45869,1,A,22
4/13/19,43884,1,A,10
4/12/19,3566,1,A,20
4/11/19,551666,0,A,22
4/10/19,337111,0,A,10
4/9/19,360988,0,A,20
4/8/19,427805,1,A,22
4/7/19,346276,1,A,10
4/6/19,160024,0,A,20
4/5/19,706510,0,A,22
4/4/19,451355,0,A,10
4/3/19,551919,0,A,20
4/2/19,863483,1,A,22
4/1/19,471816,0,B,10
3/31/19,718392,0,B,20
3/30/19,197784,0,B,22
3/29/19,193764,0,B,10
3/28/19,652256,0,B,20
3/27/19,523193,0,B,22
3/26/19,103821,0,B,10
3/25/19,696718,0,B,20
3/24/19,639626,0,B,22
3/23/19,686339,0,B,10
3/22/19,836659,0,B,20
3/21/19,852627,0,B,22
3/20/19,264165,0,B,10
3/19/19,177527,0,B,20
3/18/19,38638,0,B,22
3/17/19,385325,0,B,10
3/16/19,745785,0,B,20
3/15/19,614907,0,B,22
3/14/19,37608,0,B,10
3/13/19,999085,0,B,20
3/12/19,530771,0,B,22
3/11/19,350664,0,B,10
3/10/19,318021,0,A,20
3/9/19,491158,1,A,22
3/8/19,190409,0,A,10
3/7/19,299649,0,A,20
3/6/19,673612,1,A,22
3/5/19,389022,1,A,10
3/4/19,483742,1,A,20
3/3/19,946340,1,A,22
3/2/19,714716,0,A,10
3/1/19,384444,0,A,20
2/28/19,535584,0,A,22
2/27/19,826766,1,A,10
2/26/19,963318,1,A,20
2/25/19,295505,0,A,22
2/24/19,369508,0,A,10
2/23/19,818467,0,A,20
2/22/19,23686,0,A,22
2/21/19,431563,1,A,10
2/20/19,113094,0,B,20
2/19/19,209206,0,B,22
2/18/19,26402,0,B,10
2/17/19,821091,0,B,20
2/16/19,478531,0,B,22
2/15/19,937957,0,B,10
2/14/19,287143,0,B,20
2/13/19,218821,0,B,22
2/12/19,497603,0,B,10
2/11/19,583873,0,B,20
2/10/19,769443,0,B,22
2/9/19,762450,0,B,10
2/8/19,466418,0,B,20
2/7/19,424549,0,B,22
2/6/19,917126,0,B,10
2/5/19,151535,0,B,20
2/4/19,565346,0,B,22
2/3/19,709018,0,B,10
2/2/19,696604,0,B,20
2/1/19,315618,0,B,22
1/31/19,605570,0,B,10
1/30/19,230299,0,B,20
1/29/19,547740,0,A,22
1/28/19,657948,1,A,10
1/27/19,334306,0,A,20
1/26/19,254049,0,A,22
1/25/19,1431,1,A,10
1/24/19,328208,1,A,20
1/23/19,699936,1,A,22
1/22/19,774252,1,A,10
1/21/19,293336,0,A,20
1/20/19,332218,0,A,22
1/19/19,946228,0,A,10
1/18/19,25123,1,A,20
1/17/19,782081,1,A,22
1/16/19,629246,0,A,10
1/15/19,686416,0,A,20
1/14/19,877406,0,A,22
1/13/19,979215,0,A,10
1/12/19,942269,1,A,20
1/11/19,617674,0,B,22
1/10/19,199295,0,B,10
1/9/19,102775,0,B,20
1/8/19,22837,0,B,22
1/7/19,732274,0,B,10
1/6/19,616438,0,B,20
1/5/19,517002,0,B,22
1/4/19,412680,0,B,10
1/3/19,155770,0,B,20
1/2/19,324552,0,B,22
1/1/19,993275,0,B,10
12/31/18,41098,0,B,20
12/30/18,683856,0,B,22
12/29/18,909277,0,B,10
12/28/18,409136,0,B,20
12/27/18,187452,0,B,22
12/26/18,400173,0,B,10
12/25/18,849765,0,B,20
12/24/18,306178,0,B,22
12/23/18,44236,0,B,10
12/22/18,15541,0,B,20
12/21/18,869693,0,B,22
12/20/18,270606,0,A,10
12/19/18,783808,1,A,20
12/18/18,549775,0,A,22
12/17/18,954123,0,A,10
12/16/18,991143,1,A,20
12/15/18,796514,1,A,22
12/14/18,559267,1,A,10
12/13/18,666294,1,A,20
12/12/18,373851,0,A,22
12/11/18,985475,0,A,10
12/10/18,446765,0,A,20
12/9/18,296152,1,A,22
12/8/18,705035,1,A,10
12/7/18,437201,0,A,20
12/6/18,33738,0,A,22
12/5/18,88469,0,A,10
12/4/18,896996,0,A,20
12/3/18,196617,1,A,22
12/2/18,461754,0,B,10
12/1/18,477975,0,B,20
11/30/18,592030,0,B,22
11/29/18,389507,0,B,10
11/28/18,497350,0,B,20
11/27/18,568699,0,B,22
11/26/18,101322,0,B,10
11/25/18,396420,0,B,20
11/24/18,232507,0,B,22
11/23/18,928216,0,B,10
11/22/18,411455,0,B,20
11/21/18,734073,0,B,22
11/20/18,887668,0,B,10
11/19/18,149439,0,B,20
11/18/18,715664,0,B,22
11/17/18,343231,0,B,10
11/16/18,323182,0,B,20
11/15/18,152872,0,B,22
11/14/18,641067,0,B,10
11/13/18,824462,0,B,20
11/12/18,196044,0,B,22
11/11/18,241299,0,B,10
11/10/18,647729,0,A,20
11/9/18,191296,1,A,22
11/8/18,993695,0,A,10
11/7/18,828844,0,A,20
11/6/18,780498,1,A,22
11/5/18,356002,1,A,10
11/4/18,461620,1,A,20
11/3/18,165865,1,A,22
11/2/18,676938,0,A,10
11/1/18,657333,0,A,20
10/31/18,585626,0,A,22
10/30/18,974515,1,A,10
10/29/18,901697,1,A,20
10/28/18,325225,0,A,22
10/27/18,387308,0,A,10
10/26/18,638337,0,A,20
10/25/18,951654,0,A,22
10/24/18,798190,1,A,10
10/23/18,953489,0,B,20
10/22/18,386646,0,B,22
10/21/18,268926,0,B,10
10/20/18,317769,0,B,20
10/19/18,992790,0,B,22
10/18/18,483586,0,B,10
10/17/18,147889,0,B,20
10/16/18,613029,0,B,22
10/15/18,139811,0,B,10
10/14/18,319418,0,B,20
10/13/18,96608,0,B,22
10/12/18,542164,0,B,10
10/11/18,53021,0,B,20
